trade_id,order_id,event_time,instrument,side,quantity,price,account_id,client_id,venue
T-0000211,O-0000211,2026-08-25T09:32:59.350000Z,NOVA.L,SELL,5001,42.0942,A-882,CLIENT-LINKED,XLON
T-0000212,O-0000212,2026-08-25T09:33:00.200000Z,NOVA.L,BUY,5002,42.1129,A-104,CLIENT-LINKED,XLON
T-0000213,O-0000213,2026-08-25T09:33:01.050000Z,NOVA.L,SELL,5003,42.1098,A-882,CLIENT-LINKED,XLON
T-0000214,O-0000214,2026-08-25T09:33:01.900000Z,LIQD.P,BUY,4410,42.1089,A-234,CLIENT-34,XLON
T-0000215,O-0000215,2026-08-25T09:33:02.750000Z,NOVA.L,SELL,5312,42.1117,A-235,CLIENT-35,XLON
T-0000216,O-0000216,2026-08-25T09:33:03.600000Z,ALTO.N,BUY,4406,42.1106,A-236,CLIENT-36,XLON
T-0000217,O-0000217,2026-08-25T09:33:04.450000Z,QUAD.N,SELL,3971,42.1102,A-237,CLIENT-37,XLON
T-0000218,O-0000218,2026-08-25T09:33:05.300000Z,MEGA.O,BUY,3963,42.124,A-238,CLIENT-38,XLON
T-0000219,O-0000219,2026-08-25T09:33:06.150000Z,LIQD.P,SELL,4660,42.1216,A-239,CLIENT-39,XLON
T-0000220,O-0000220,2026-08-25T09:33:07Z,NOVA.L,BUY,5000,42.1233,A-104,CLIENT-LINKED,XLON
T-0000221,O-0000221,2026-08-25T09:33:07.850000Z,NOVA.L,SELL,5001,42.1191,A-882,CLIENT-LINKED,XLON
T-0000222,O-0000222,2026-08-25T09:33:08.700000Z,NOVA.L,BUY,5002,42.1252,A-104,CLIENT-LINKED,XLON
T-0000223,O-0000223,2026-08-25T09:33:09.550000Z,NOVA.L,SELL,5003,42.1335,A-882,CLIENT-LINKED,XLON
T-0000224,O-0000224,2026-08-25T09:33:10.400000Z,LIQD.P,BUY,6342,42.133,A-244,CLIENT-44,XLON
T-0000225,O-0000225,2026-08-25T09:33:11.250000Z,NOVA.L,SELL,4769,42.1373,A-245,CLIENT-45,XLON
T-0000226,O-0000226,2026-08-25T09:33:12.100000Z,ALTO.N,BUY,4525,42.1396,A-246,CLIENT-46,XLON
T-0000227,O-0000227,2026-08-25T09:33:12.950000Z,QUAD.N,SELL,3901,42.1276,A-247,CLIENT-47,XLON
T-0000228,O-0000228,2026-08-25T09:33:13.800000Z,MEGA.O,BUY,5160,42.1416,A-248,CLIENT-48,XLON
T-0000229,O-0000229,2026-08-25T09:33:14.650000Z,LIQD.P,SELL,5486,42.144,A-249,CLIENT-49,XLON
T-0000230,O-0000230,2026-08-25T09:33:15.500000Z,NOVA.L,BUY,5000,42.1473,A-104,CLIENT-LINKED,XLON
T-0000231,O-0000231,2026-08-25T09:33:16.350000Z,NOVA.L,SELL,5001,42.1482,A-882,CLIENT-LINKED,XLON
T-0000232,O-0000232,2026-08-25T09:33:17.200000Z,NOVA.L,BUY,5002,42.1393,A-104,CLIENT-LINKED,XLON
T-0000233,O-0000233,2026-08-25T09:33:18.050000Z,NOVA.L,SELL,5003,42.1517,A-882,CLIENT-LINKED,XLON
T-0000234,O-0000234,2026-08-25T09:33:18.900000Z,LIQD.P,BUY,4242,42.1457,A-254,CLIENT-54,XLON
T-0000235,O-0000235,2026-08-25T09:33:19.750000Z,NOVA.L,SELL,3958,42.1572,A-255,CLIENT-55,XLON
T-0000236,O-0000236,2026-08-25T09:33:20.600000Z,ALTO.N,BUY,4711,42.146,A-256,CLIENT-56,XLON
T-0000237,O-0000237,2026-08-25T09:33:21.450000Z,QUAD.N,SELL,5685,42.151,A-257,CLIENT-57,XLON
T-0000238,O-0000238,2026-08-25T09:33:22.300000Z,MEGA.O,BUY,4732,42.1505,A-258,CLIENT-58,XLON
T-0000239,O-0000239,2026-08-25T09:33:23.150000Z,LIQD.P,SELL,6503,42.1519,A-259,CLIENT-59,XLON
T-0000240,O-0000240,2026-08-25T09:33:24Z,NOVA.L,BUY,5000,41.9966,A-104,CLIENT-LINKED,XLON
T-0000241,O-0000241,2026-08-25T09:33:24.850000Z,NOVA.L,SELL,5001,42.0093,A-882,CLIENT-LINKED,XLON
T-0000242,O-0000242,2026-08-25T09:33:25.700000Z,NOVA.L,BUY,5002,42.0133,A-104,CLIENT-LINKED,XLON
T-0000243,O-0000243,2026-08-25T09:33:26.550000Z,NOVA.L,SELL,5003,42.0016,A-882,CLIENT-LINKED,XLON
T-0000244,O-0000244,2026-08-25T09:33:27.400000Z,LIQD.P,BUY,6427,42.0082,A-204,CLIENT-4,XLON
T-0000245,O-0000245,2026-08-25T09:33:28.250000Z,NOVA.L,SELL,6583,42.0196,A-205,CLIENT-5,XLON
T-0000246,O-0000246,2026-08-25T09:33:29.100000Z,ALTO.N,BUY,5996,42.0086,A-206,CLIENT-6,XLON
T-0000247,O-0000247,2026-08-25T09:33:29.950000Z,QUAD.N,SELL,3913,42.0063,A-207,CLIENT-7,XLON
T-0000248,O-0000248,2026-08-25T09:33:30.800000Z,MEGA.O,BUY,4869,42.0096,A-208,CLIENT-8,XLON
T-0000249,O-0000249,2026-08-25T09:33:31.650000Z,LIQD.P,SELL,4887,42.0088,A-209,CLIENT-9,XLON
T-0000250,O-0000250,2026-08-25T09:33:32.500000Z,NOVA.L,BUY,5000,42.0219,A-104,CLIENT-LINKED,XLON
T-0000251,O-0000251,2026-08-25T09:33:33.350000Z,NOVA.L,SELL,5001,42.0189,A-882,CLIENT-LINKED,XLON
T-0000252,O-0000252,2026-08-25T09:33:34.200000Z,NOVA.L,BUY,5002,42.0297,A-104,CLIENT-LINKED,XLON
T-0000253,O-0000253,2026-08-25T09:33:35.050000Z,NOVA.L,SELL,5003,42.0247,A-882,CLIENT-LINKED,XLON
T-0000254,O-0000254,2026-08-25T09:33:35.900000Z,LIQD.P,BUY,5894,42.0203,A-214,CLIENT-14,XLON
T-0000255,O-0000255,2026-08-25T09:33:36.750000Z,NOVA.L,SELL,6161,42.0238,A-215,CLIENT-15,XLON
T-0000256,O-0000256,2026-08-25T09:33:37.600000Z,ALTO.N,BUY,3981,42.0362,A-216,CLIENT-16,XLON
T-0000257,O-0000257,2026-08-25T09:33:38.450000Z,QUAD.N,SELL,3806,42.0344,A-217,CLIENT-17,XLON
T-0000258,O-0000258,2026-08-25T09:33:39.300000Z,MEGA.O,BUY,6005,42.0397,A-218,CLIENT-18,XLON
T-0000259,O-0000259,2026-08-25T09:33:40.150000Z,LIQD.P,SELL,6546,42.0319,A-219,CLIENT-19,XLON
T-0000260,O-0000260,2026-08-25T09:33:41Z,NOVA.L,BUY,5000,42.0386,A-104,CLIENT-LINKED,XLON
T-0000261,O-0000261,2026-08-25T09:33:41.850000Z,NOVA.L,SELL,5001,42.051,A-882,CLIENT-LINKED,XLON
T-0000262,O-0000262,2026-08-25T09:33:42.700000Z,NOVA.L,BUY,5002,42.0524,A-104,CLIENT-LINKED,XLON
T-0000263,O-0000263,2026-08-25T09:33:43.550000Z,NOVA.L,SELL,5003,42.0485,A-882,CLIENT-LINKED,XLON
T-0000264,O-0000264,2026-08-25T09:33:44.400000Z,LIQD.P,BUY,6517,42.055,A-224,CLIENT-24,XLON
T-0000265,O-0000265,2026-08-25T09:33:45.250000Z,NOVA.L,SELL,6748,42.058,A-225,CLIENT-25,XLON
T-0000266,O-0000266,2026-08-25T09:33:46.100000Z,ALTO.N,BUY,5877,42.0482,A-226,CLIENT-26,XLON
T-0000267,O-0000267,2026-08-25T09:33:46.950000Z,QUAD.N,SELL,5472,42.0505,A-227,CLIENT-27,XLON
T-0000268,O-0000268,2026-08-25T09:33:47.800000Z,MEGA.O,BUY,6655,42.0519,A-228,CLIENT-28,XLON
T-0000269,O-0000269,2026-08-25T09:33:48.650000Z,LIQD.P,SELL,4321,42.0518,A-229,CLIENT-29,XLON
T-0000270,O-0000270,2026-08-25T09:33:49.500000Z,NOVA.L,BUY,5000,42.0633,A-104,CLIENT-LINKED,XLON
T-0000271,O-0000271,2026-08-25T09:33:50.350000Z,NOVA.L,SELL,5001,42.0596,A-882,CLIENT-LINKED,XLON
T-0000272,O-0000272,2026-08-25T09:33:51.200000Z,NOVA.L,BUY,5002,42.069,A-104,CLIENT-LINKED,XLON
T-0000273,O-0000273,2026-08-25T09:33:52.050000Z,NOVA.L,SELL,5003,42.0595,A-882,CLIENT-LINKED,XLON
T-0000274,O-0000274,2026-08-25T09:33:52.900000Z,LIQD.P,BUY,6131,42.064,A-234,CLIENT-34,XLON
T-0000275,O-0000275,2026-08-25T09:33:53.750000Z,NOVA.L,SELL,6044,42.0767,A-235,CLIENT-35,XLON
T-0000276,O-0000276,2026-08-25T09:33:54.600000Z,ALTO.N,BUY,5044,42.0677,A-236,CLIENT-36,XLON
T-0000277,O-0000277,2026-08-25T09:33:55.450000Z,QUAD.N,SELL,5560,42.0797,A-237,CLIENT-37,XLON
T-0000278,O-0000278,2026-08-25T09:33:56.300000Z,MEGA.O,BUY,6284,42.0791,A-238,CLIENT-38,XLON
T-0000279,O-0000279,2026-08-25T09:33:57.150000Z,LIQD.P,SELL,5704,42.0768,A-239,CLIENT-39,XLON
T-0000280,O-0000280,2026-08-25T09:33:58Z,NOVA.L,BUY,5000,42.0835,A-104,CLIENT-LINKED,XLON
T-0000281,O-0000281,2026-08-25T09:33:58.850000Z,NOVA.L,SELL,5001,42.0822,A-882,CLIENT-LINKED,XLON
T-0000282,O-0000282,2026-08-25T09:33:59.700000Z,NOVA.L,BUY,5002,42.0899,A-104,CLIENT-LINKED,XLON
T-0000283,O-0000283,2026-08-25T09:34:00.550000Z,NOVA.L,SELL,5003,42.0952,A-882,CLIENT-LINKED,XLON
T-0000284,O-0000284,2026-08-25T09:34:01.400000Z,LIQD.P,BUY,4495,42.0912,A-244,CLIENT-44,XLON
T-0000285,O-0000285,2026-08-25T09:34:02.250000Z,NOVA.L,SELL,4962,42.0903,A-245,CLIENT-45,XLON
T-0000286,O-0000286,2026-08-25T09:34:03.100000Z,ALTO.N,BUY,6392,42.0944,A-246,CLIENT-46,XLON
T-0000287,O-0000287,2026-08-25T09:34:03.950000Z,QUAD.N,SELL,4182,42.1004,A-247,CLIENT-47,XLON
T-0000288,O-0000288,2026-08-25T09:34:04.800000Z,MEGA.O,BUY,4762,42.0995,A-248,CLIENT-48,XLON
T-0000289,O-0000289,2026-08-25T09:34:05.650000Z,LIQD.P,SELL,4720,42.1041,A-249,CLIENT-49,XLON
T-0000290,O-0000290,2026-08-25T09:34:06.500000Z,NOVA.L,BUY,5000,42.0929,A-104,CLIENT-LINKED,XLON
T-0000291,O-0000291,2026-08-25T09:34:07.350000Z,NOVA.L,SELL,5001,42.0929,A-882,CLIENT-LINKED,XLON
T-0000292,O-0000292,2026-08-25T09:34:08.200000Z,NOVA.L,BUY,5002,42.1137,A-104,CLIENT-LINKED,XLON
T-0000293,O-0000293,2026-08-25T09:34:09.050000Z,NOVA.L,SELL,5003,42.1082,A-882,CLIENT-LINKED,XLON
T-0000294,O-0000294,2026-08-25T09:34:09.900000Z,LIQD.P,BUY,4098,42.1071,A-254,CLIENT-54,XLON
T-0000295,O-0000295,2026-08-25T09:34:10.750000Z,NOVA.L,SELL,6379,42.1115,A-255,CLIENT-55,XLON
T-0000296,O-0000296,2026-08-25T09:34:11.600000Z,ALTO.N,BUY,6742,42.1159,A-256,CLIENT-56,XLON
T-0000297,O-0000297,2026-08-25T09:34:12.450000Z,QUAD.N,SELL,5824,42.112,A-257,CLIENT-57,XLON
T-0000298,O-0000298,2026-08-25T09:34:13.300000Z,MEGA.O,BUY,4404,42.1191,A-258,CLIENT-58,XLON
T-0000299,O-0000299,2026-08-25T09:34:14.150000Z,LIQD.P,SELL,3822,42.1259,A-259,CLIENT-59,XLON
T-0000300,O-0000300,2026-08-25T09:34:15Z,NOVA.L,BUY,5000,42.1272,A-104,CLIENT-LINKED,XLON
T-0000301,O-0000301,2026-08-25T09:34:15.850000Z,NOVA.L,SELL,5001,42.1297,A-882,CLIENT-LINKED,XLON
T-0000302,O-0000302,2026-08-25T09:34:16.700000Z,NOVA.L,BUY,5002,42.1296,A-104,CLIENT-LINKED,XLON
T-0000303,O-0000303,2026-08-25T09:34:17.550000Z,NOVA.L,SELL,5003,42.1204,A-882,CLIENT-LINKED,XLON
T-0000304,O-0000304,2026-08-25T09:34:18.400000Z,LIQD.P,BUY,6650,42.1284,A-204,CLIENT-4,XLON
T-0000305,O-0000305,2026-08-25T09:34:19.250000Z,NOVA.L,SELL,4005,42.1311,A-205,CLIENT-5,XLON
T-0000306,O-0000306,2026-08-25T09:34:20.100000Z,ALTO.N,BUY,4297,42.1311,A-206,CLIENT-6,XLON
T-0000307,O-0000307,2026-08-25T09:34:20.950000Z,QUAD.N,SELL,5703,42.1374,A-207,CLIENT-7,XLON
T-0000308,O-0000308,2026-08-25T09:34:21.800000Z,MEGA.O,BUY,6089,42.1379,A-208,CLIENT-8,XLON
T-0000309,O-0000309,2026-08-25T09:34:22.650000Z,LIQD.P,SELL,5612,42.1403,A-209,CLIENT-9,XLON
T-0000310,O-0000310,2026-08-25T09:34:23.500000Z,NOVA.L,BUY,5000,42.1444,A-104,CLIENT-LINKED,XLON
T-0000311,O-0000311,2026-08-25T09:34:24.350000Z,NOVA.L,SELL,5001,42.1421,A-882,CLIENT-LINKED,XLON
T-0000312,O-0000312,2026-08-25T09:34:25.200000Z,NOVA.L,BUY,5002,42.1506,A-104,CLIENT-LINKED,XLON
T-0000313,O-0000313,2026-08-25T09:34:26.050000Z,NOVA.L,SELL,5003,42.147,A-882,CLIENT-LINKED,XLON
T-0000314,O-0000314,2026-08-25T09:34:26.900000Z,LIQD.P,BUY,4451,42.1529,A-214,CLIENT-14,XLON
T-0000315,O-0000315,2026-08-25T09:34:27.750000Z,NOVA.L,SELL,5744,42.149,A-215,CLIENT-15,XLON
T-0000316,O-0000316,2026-08-25T09:34:28.600000Z,ALTO.N,BUY,4812,42.1588,A-216,CLIENT-16,XLON
T-0000317,O-0000317,2026-08-25T09:34:29.450000Z,QUAD.N,SELL,4935,42.1593,A-217,CLIENT-17,XLON
T-0000318,O-0000318,2026-08-25T09:34:30.300000Z,MEGA.O,BUY,5935,42.1557,A-218,CLIENT-18,XLON
T-0000319,O-0000319,2026-08-25T09:34:31.150000Z,LIQD.P,SELL,4779,42.1535,A-219,CLIENT-19,XLON
T-0000320,O-0000320,2026-08-25T09:34:32Z,NOVA.L,BUY,5000,41.9915,A-104,CLIENT-LINKED,XLON
T-0000321,O-0000321,2026-08-25T09:34:32.850000Z,NOVA.L,SELL,5001,41.9977,A-882,CLIENT-LINKED,XLON
T-0000322,O-0000322,2026-08-25T09:34:33.700000Z,NOVA.L,BUY,5002,41.9994,A-104,CLIENT-LINKED,XLON
T-0000323,O-0000323,2026-08-25T09:34:34.550000Z,NOVA.L,SELL,5003,42.0024,A-882,CLIENT-LINKED,XLON
T-0000324,O-0000324,2026-08-25T09:34:35.400000Z,LIQD.P,BUY,6012,41.9996,A-224,CLIENT-24,XLON
T-0000325,O-0000325,2026-08-25T09:34:36.250000Z,NOVA.L,SELL,4417,42.0046,A-225,CLIENT-25,XLON
T-0000326,O-0000326,2026-08-25T09:34:37.100000Z,ALTO.N,BUY,6642,42.0051,A-226,CLIENT-26,XLON
T-0000327,O-0000327,2026-08-25T09:34:37.950000Z,QUAD.N,SELL,4676,42.0053,A-227,CLIENT-27,XLON
T-0000328,O-0000328,2026-08-25T09:34:38.800000Z,MEGA.O,BUY,5469,42.0126,A-228,CLIENT-28,XLON
T-0000329,O-0000329,2026-08-25T09:34:39.650000Z,LIQD.P,SELL,5708,42.0163,A-229,CLIENT-29,XLON
T-0000330,O-0000330,2026-08-25T09:34:40.500000Z,NOVA.L,BUY,5000,42.0141,A-104,CLIENT-LINKED,XLON
T-0000331,O-0000331,2026-08-25T09:34:41.350000Z,NOVA.L,SELL,5001,42.0204,A-882,CLIENT-LINKED,XLON
T-0000332,O-0000332,2026-08-25T09:34:42.200000Z,NOVA.L,BUY,5002,42.0321,A-104,CLIENT-LINKED,XLON
T-0000333,O-0000333,2026-08-25T09:34:43.050000Z,NOVA.L,SELL,5003,42.0277,A-882,CLIENT-LINKED,XLON
T-0000334,O-0000334,2026-08-25T09:34:43.900000Z,LIQD.P,BUY,6648,42.0184,A-234,CLIENT-34,XLON
T-0000335,O-0000335,2026-08-25T09:34:44.750000Z,NOVA.L,SELL,6158,42.0276,A-235,CLIENT-35,XLON
T-0000336,O-0000336,2026-08-25T09:34:45.600000Z,ALTO.N,BUY,3824,42.0409,A-236,CLIENT-36,XLON
T-0000337,O-0000337,2026-08-25T09:34:46.450000Z,QUAD.N,SELL,5023,42.0391,A-237,CLIENT-37,XLON
T-0000338,O-0000338,2026-08-25T09:34:47.300000Z,MEGA.O,BUY,5516,42.0368,A-238,CLIENT-38,XLON
T-0000339,O-0000339,2026-08-25T09:34:48.150000Z,LIQD.P,SELL,6036,42.044,A-239,CLIENT-39,XLON
T-0000340,O-0000340,2026-08-25T09:34:49Z,NOVA.L,BUY,5000,42.048,A-104,CLIENT-LINKED,XLON
T-0000341,O-0000341,2026-08-25T09:34:49.850000Z,NOVA.L,SELL,5001,42.0418,A-882,CLIENT-LINKED,XLON
T-0000342,O-0000342,2026-08-25T09:34:50.700000Z,NOVA.L,BUY,5002,42.0395,A-104,CLIENT-LINKED,XLON
T-0000343,O-0000343,2026-08-25T09:34:51.550000Z,NOVA.L,SELL,5003,42.0457,A-882,CLIENT-LINKED,XLON
T-0000344,O-0000344,2026-08-25T09:34:52.400000Z,LIQD.P,BUY,5392,42.0447,A-244,CLIENT-44,XLON
T-0000345,O-0000345,2026-08-25T09:34:53.250000Z,NOVA.L,SELL,6581,42.056,A-245,CLIENT-45,XLON
T-0000346,O-0000346,2026-08-25T09:34:54.100000Z,ALTO.N,BUY,6766,42.0453,A-246,CLIENT-46,XLON
T-0000347,O-0000347,2026-08-25T09:34:54.950000Z,QUAD.N,SELL,5714,42.0624,A-247,CLIENT-47,XLON
T-0000348,O-0000348,2026-08-25T09:34:55.800000Z,MEGA.O,BUY,6348,42.0567,A-248,CLIENT-48,XLON
T-0000349,O-0000349,2026-08-25T09:34:56.650000Z,LIQD.P,SELL,5413,42.0598,A-249,CLIENT-49,XLON
T-0000350,O-0000350,2026-08-25T09:34:57.500000Z,NOVA.L,BUY,5000,42.0633,A-104,CLIENT-LINKED,XLON
T-0000351,O-0000351,2026-08-25T09:34:58.350000Z,NOVA.L,SELL,5001,42.0537,A-882,CLIENT-LINKED,XLON
T-0000352,O-0000352,2026-08-25T09:34:59.200000Z,NOVA.L,BUY,5002,42.0626,A-104,CLIENT-LINKED,XLON
T-0000353,O-0000353,2026-08-25T09:35:00.050000Z,NOVA.L,SELL,5003,42.0733,A-882,CLIENT-LINKED,XLON
T-0000354,O-0000354,2026-08-25T09:35:00.900000Z,LIQD.P,BUY,4544,42.059,A-254,CLIENT-54,XLON
T-0000355,O-0000355,2026-08-25T09:35:01.750000Z,NOVA.L,SELL,5352,42.0665,A-255,CLIENT-55,XLON
T-0000356,O-0000356,2026-08-25T09:35:02.600000Z,ALTO.N,BUY,5662,42.0685,A-256,CLIENT-56,XLON
T-0000357,O-0000357,2026-08-25T09:35:03.450000Z,QUAD.N,SELL,5352,42.0696,A-257,CLIENT-57,XLON
T-0000358,O-0000358,2026-08-25T09:35:04.300000Z,MEGA.O,BUY,5526,42.071,A-258,CLIENT-58,XLON
T-0000359,O-0000359,2026-08-25T09:35:05.150000Z,LIQD.P,SELL,4135,42.0774,A-259,CLIENT-59,XLON
T-0000360,O-0000360,2026-08-25T09:35:06Z,NOVA.L,BUY,5000,42.085,A-104,CLIENT-LINKED,XLON
T-0000361,O-0000361,2026-08-25T09:35:06.850000Z,NOVA.L,SELL,5001,42.073,A-882,CLIENT-LINKED,XLON
T-0000362,O-0000362,2026-08-25T09:35:07.700000Z,NOVA.L,BUY,5002,42.093,A-104,CLIENT-LINKED,XLON
T-0000363,O-0000363,2026-08-25T09:35:08.550000Z,NOVA.L,SELL,5003,42.0805,A-882,CLIENT-LINKED,XLON
T-0000364,O-0000364,2026-08-25T09:35:09.400000Z,LIQD.P,BUY,4081,42.0936,A-204,CLIENT-4,XLON
T-0000365,O-0000365,2026-08-25T09:35:10.250000Z,NOVA.L,SELL,6469,42.0808,A-205,CLIENT-5,XLON
T-0000366,O-0000366,2026-08-25T09:35:11.100000Z,ALTO.N,BUY,3927,42.101,A-206,CLIENT-6,XLON
T-0000367,O-0000367,2026-08-25T09:35:11.950000Z,QUAD.N,SELL,4616,42.1008,A-207,CLIENT-7,XLON
T-0000368,O-0000368,2026-08-25T09:35:12.800000Z,MEGA.O,BUY,6344,42.089,A-208,CLIENT-8,XLON
T-0000369,O-0000369,2026-08-25T09:35:13.650000Z,LIQD.P,SELL,4317,42.0975,A-209,CLIENT-9,XLON
T-0000370,O-0000370,2026-08-25T09:35:14.500000Z,NOVA.L,BUY,5000,42.0923,A-104,CLIENT-LINKED,XLON
T-0000371,O-0000371,2026-08-25T09:35:15.350000Z,NOVA.L,SELL,5001,42.111,A-882,CLIENT-LINKED,XLON
T-0000372,O-0000372,2026-08-25T09:35:16.200000Z,NOVA.L,BUY,5002,42.1033,A-104,CLIENT-LINKED,XLON
T-0000373,O-0000373,2026-08-25T09:35:17.050000Z,NOVA.L,SELL,5003,42.1011,A-882,CLIENT-LINKED,XLON
T-0000374,O-0000374,2026-08-25T09:35:17.900000Z,LIQD.P,BUY,5310,42.1014,A-214,CLIENT-14,XLON
T-0000375,O-0000375,2026-08-25T09:35:18.750000Z,NOVA.L,SELL,6287,42.1193,A-215,CLIENT-15,XLON
T-0000376,O-0000376,2026-08-25T09:35:19.600000Z,ALTO.N,BUY,6742,42.1043,A-216,CLIENT-16,XLON
T-0000377,O-0000377,2026-08-25T09:35:20.450000Z,QUAD.N,SELL,4470,42.1233,A-217,CLIENT-17,XLON
T-0000378,O-0000378,2026-08-25T09:35:21.300000Z,MEGA.O,BUY,4242,42.1176,A-218,CLIENT-18,XLON
T-0000379,O-0000379,2026-08-25T09:35:22.150000Z,LIQD.P,SELL,5077,42.1195,A-219,CLIENT-19,XLON
T-0000380,O-0000380,2026-08-25T09:35:23Z,NOVA.L,BUY,5000,42.1282,A-104,CLIENT-LINKED,XLON
T-0000381,O-0000381,2026-08-25T09:35:23.850000Z,NOVA.L,SELL,5001,42.1195,A-882,CLIENT-LINKED,XLON
T-0000382,O-0000382,2026-08-25T09:35:24.700000Z,NOVA.L,BUY,5002,42.1328,A-104,CLIENT-LINKED,XLON
T-0000383,O-0000383,2026-08-25T09:35:25.550000Z,NOVA.L,SELL,5003,42.12,A-882,CLIENT-LINKED,XLON
T-0000384,O-0000384,2026-08-25T09:35:26.400000Z,LIQD.P,BUY,6225,42.1318,A-224,CLIENT-24,XLON
T-0000385,O-0000385,2026-08-25T09:35:27.250000Z,NOVA.L,SELL,6369,42.1249,A-225,CLIENT-25,XLON
T-0000386,O-0000386,2026-08-25T09:35:28.100000Z,ALTO.N,BUY,6655,42.1374,A-226,CLIENT-26,XLON
T-0000387,O-0000387,2026-08-25T09:35:28.950000Z,QUAD.N,SELL,6602,42.136,A-227,CLIENT-27,XLON
T-0000388,O-0000388,2026-08-25T09:35:29.800000Z,MEGA.O,BUY,4295,42.1419,A-228,CLIENT-28,XLON
T-0000389,O-0000389,2026-08-25T09:35:30.650000Z,LIQD.P,SELL,6118,42.1437,A-229,CLIENT-29,XLON
T-0000390,O-0000390,2026-08-25T09:35:31.500000Z,NOVA.L,BUY,5000,42.1369,A-104,CLIENT-LINKED,XLON
T-0000391,O-0000391,2026-08-25T09:35:32.350000Z,NOVA.L,SELL,5001,42.1406,A-882,CLIENT-LINKED,XLON
T-0000392,O-0000392,2026-08-25T09:35:33.200000Z,NOVA.L,BUY,5002,42.1414,A-104,CLIENT-LINKED,XLON
T-0000393,O-0000393,2026-08-25T09:35:34.050000Z,NOVA.L,SELL,5003,42.1461,A-882,CLIENT-LINKED,XLON
T-0000394,O-0000394,2026-08-25T09:35:34.900000Z,LIQD.P,BUY,5197,42.1383,A-234,CLIENT-34,XLON
T-0000395,O-0000395,2026-08-25T09:35:35.750000Z,NOVA.L,SELL,5520,42.1564,A-235,CLIENT-35,XLON
T-0000396,O-0000396,2026-08-25T09:35:36.600000Z,ALTO.N,BUY,4232,42.1507,A-236,CLIENT-36,XLON
T-0000397,O-0000397,2026-08-25T09:35:37.450000Z,QUAD.N,SELL,5283,42.1567,A-237,CLIENT-37,XLON
T-0000398,O-0000398,2026-08-25T09:35:38.300000Z,MEGA.O,BUY,5683,42.1601,A-238,CLIENT-38,XLON
T-0000399,O-0000399,2026-08-25T09:35:39.150000Z,LIQD.P,SELL,5583,42.1515,A-239,CLIENT-39,XLON
T-0000400,O-0000400,2026-08-25T09:35:40Z,NOVA.L,BUY,5000,42.0004,A-104,CLIENT-LINKED,XLON
T-0000401,O-0000401,2026-08-25T09:35:40.850000Z,NOVA.L,SELL,5001,42.005,A-882,CLIENT-LINKED,XLON
T-0000402,O-0000402,2026-08-25T09:35:41.700000Z,NOVA.L,BUY,5002,42.0063,A-104,CLIENT-LINKED,XLON
T-0000403,O-0000403,2026-08-25T09:35:42.550000Z,NOVA.L,SELL,5003,42.0144,A-882,CLIENT-LINKED,XLON
T-0000404,O-0000404,2026-08-25T09:35:43.400000Z,LIQD.P,BUY,5780,42.0073,A-244,CLIENT-44,XLON
T-0000405,O-0000405,2026-08-25T09:35:44.250000Z,NOVA.L,SELL,6794,42.0118,A-245,CLIENT-45,XLON
T-0000406,O-0000406,2026-08-25T09:35:45.100000Z,ALTO.N,BUY,5120,42.019,A-246,CLIENT-46,XLON
T-0000407,O-0000407,2026-08-25T09:35:45.950000Z,QUAD.N,SELL,4154,42.0096,A-247,CLIENT-47,XLON
T-0000408,O-0000408,2026-08-25T09:35:46.800000Z,MEGA.O,BUY,5646,42.0109,A-248,CLIENT-48,XLON
T-0000409,O-0000409,2026-08-25T09:35:47.650000Z,LIQD.P,SELL,5703,42.0194,A-249,CLIENT-49,XLON
T-0000410,O-0000410,2026-08-25T09:35:48.500000Z,NOVA.L,BUY,5000,42.0234,A-104,CLIENT-LINKED,XLON
T-0000411,O-0000411,2026-08-25T09:35:49.350000Z,NOVA.L,SELL,5001,42.0187,A-882,CLIENT-LINKED,XLON
T-0000412,O-0000412,2026-08-25T09:35:50.200000Z,NOVA.L,BUY,5002,42.0239,A-104,CLIENT-LINKED,XLON
T-0000413,O-0000413,2026-08-25T09:35:51.050000Z,NOVA.L,SELL,5003,42.0225,A-882,CLIENT-LINKED,XLON
T-0000414,O-0000414,2026-08-25T09:35:51.900000Z,LIQD.P,BUY,5797,42.0222,A-254,CLIENT-54,XLON
T-0000415,O-0000415,2026-08-25T09:35:52.750000Z,NOVA.L,SELL,4858,42.0268,A-255,CLIENT-55,XLON
T-0000416,O-0000416,2026-08-25T09:35:53.600000Z,ALTO.N,BUY,6241,42.036,A-256,CLIENT-56,XLON
T-0000417,O-0000417,2026-08-25T09:35:54.450000Z,QUAD.N,SELL,4931,42.0351,A-257,CLIENT-57,XLON
T-0000418,O-0000418,2026-08-25T09:35:55.300000Z,MEGA.O,BUY,5916,42.045,A-258,CLIENT-58,XLON
T-0000419,O-0000419,2026-08-25T09:35:56.150000Z,LIQD.P,SELL,4150,42.0328,A-259,CLIENT-59,XLON
T-0000420,O-0000420,2026-08-25T09:35:57Z,NOVA.L,BUY,5000,42.0381,A-104,CLIENT-LINKED,XLON
T-0000421,O-0000421,2026-08-25T09:35:57.850000Z,NOVA.L,SELL,5001,42.0431,A-882,CLIENT-LINKED,XLON
